id;region;municipality;settlement;type;population;children;latitude_dms;longitude_dms;latitude_dd;longitude_dd;oktmo;dadata;rosstat
88184;Иркутская область;Тулунский район;Котик;с;967;231;54.38.57;100.27.19;54.6491666666667;100.455277777778;25638431101;0;1
88195;Амурская область;Константиновский;Константиновка;с;5201;1388;49.36.54;127.59.23;49.615;127.989722222222;10630424101;0;1
88196;Хабаровский край;Амурский;Литовко;п;1520;378;49.14.25;135.10.16;49.2402777777778;135.171111111111;8603405101;0;1
88197;Ленинградская область;Волосовский муниципальный район;Беседа;п;1013;115;59.21.28;028.58.12;59.3577777777778;28.97;41606412108;0;1
88198;Республика Дагестан;Дербентский район;Рубас;с;3099;932;41.53.40;048.19.44;41.8944444444444;48.3288888888889;82620464101;0;1
88200;Белгородская область;Белгородский район;Бессоновка;с;2980;582;50.31.29;036.18.09;50.5247222222222;36.3025;14610408101;0;1
88201;Республика Саха (Якутия);Верхневилюйский;Кюль;с;583;164;63.32.39;121.00.14;63.5441666666667;121.003888888889;98614478101;0;1
88210;Ленинградская область;Лужский муниципальный район;Каменка;д;595;57;58.49.09;030.05.50;58.8191666666667;30.0972222222222;41633436181;0;1
88216;Республика Башкортостан;Мечетлинский;Малоустьикинское;с;645;131;55.58.55;058.20.08;55.9819444444444;58.3355555555556;80642430101;0;1
88220;Республика Башкортостан;Белебеевский;Усень-Ивановское;с;773;153;54.11.14;054.20.30;54.1872222222222;54.3416666666667;80609440101;0;1
88238;Республика Северная Осетия - Алания;Пригородный;Гизель;с;8151;1574;43.02.32;044.34.11;43.0422222222222;44.5697222222222;90640410101;0;1
88240;Республика Дагестан;Левашинский район;Джангамахи;с;698;190;42.26.40;047.22.56;42.4444444444444;47.3822222222222;82634420101;0;1
88248;Республика Татарстан;Ютазинский район;Старые Уруссу;с;770;138;54.35.58;053.23.53;54.5994444444444;53.3980555555556;92654445101;0;1
88250;Новгородская область;Валдайский муниципальный район;Ивантеево;д;731;128;57.47.38;033.08.45;57.7938888888889;33.1458333333333;49608419101;0;1
88271;Московская область;Можайский;Можайск;г;31363;6303;55.30.24;036.01.02;55.5066666666667;36.0172222222222;46745000001;0;1
88285;Республика Дагестан;Магарамкентский район;Капир-Казмаляр;с;2189;515;41.44.44;048.29.15;41.7455555555556;48.4875;82637425101;1;0
88292;Ленинградская область;Тосненский муниципальный район;Федоровское;д;3674;545;59.39.58;030.31.59;59.6661111111111;30.5330555555556;41648165051;0;1
88302;Тюменская область;Заводоуковский район;Новолыбаево;с;1171;261;56.29.20;066.21.01;56.4888888888889;66.3502777777778;71703000211;0;1
88310;Нижегородская область;Дальнеконстантиновский район;Сарлей;с;580;117;55.46.50;044.01.07;55.7805555555556;44.0186111111111;22630440101;0;1
88326;Краснодарский край;Мостовский район;Ярославская;ст-ца;5254;1007;44.36.44;040.27.43;44.6122222222222;40.4619444444444;3633464101;0;1
88333;Воронежская область;Рамонский район;Рамонь;рп;8488;1573;51.54.40;039.19.59;51.9111111111111;39.3330555555556;20643151051;0;1
88345;Мурманская область;Кандалакшский муниципальный район;Нивский;нп;1201;240;67.18.02;032.29.14;67.3005555555556;32.4872222222222;47608101;1;0
88349;Саратовская область;Лысогорский район;Лысые Горы;рп;7202;1446;51.32.43;044.50.04;51.5452777777778;44.8344444444444;63625151051;1;0
88357;Краснодарский край;Тихорецкий район;Архангельская;ст-ца;8774;1419;45.40.05;040.17.02;45.6680555555556;40.2838888888889;3654404101;0;1
88364;Тамбовская область;Петровский район;Петровское;с;5581;1170;52.37.55;040.15.16;52.6319444444444;40.2544444444444;68624440101;0;1
88377;Ростовская область;Мясниковский;Ленинаван;х;1928;341;47.16.56;039.37.15;47.2822222222222;39.6208333333333;60635424106;0;1
88393;Чеченская республика;Гудермесский муниципальный район;Дарбанхи;с;2329;968;43.23.50;046.01.18;43.3972222222222;46.0216666666667;96610408101;0;1
88407;Республика Татарстан;Азнакаевский район;Победа;п;722;96;54.51.54;053.24.01;54.865;53.4002777777778;92602420101;0;1
88431;Рязанская область;Сараевский район;Сысои;с;559;85;53.49.37;041.04.36;53.8269444444444;41.0766666666667;61640469101;0;1
88432;Белгородская область;Шебекинский район;Маломихайловка;с;723;159;50.25.57;037.04.21;50.4325;37.0725;14750000296;0;1
88438;Ставропольский край;Георгиевский район;Нижнезольский;п;1200;188;44.07.23;043.38.12;44.1230555555556;43.6366666666667;7707000146;0;1
88448;Республика Калмыкия;Яшалтинский район;Манычский;п;718;79;46.24.41;042.21.19;46.4113888888889;42.3552777777778;85650444101;0;1
88452;Тамбовская область;Жердевский район;Пичаево;с;580;132;51.47.25;041.13.06;51.7902777777778;41.2183333333333;68604450101;0;1
88453;Республика Саха (Якутия);Верхоянский;Улахан-Кюель;с;946;260;67.32.28;136.30.29;67.5411111111111;136.508055555556;98616453101;0;1
88481;Иркутская область;Братский район;Озерный;п;592;129;55.52.33;102.05.06;55.8758333333333;102.085;25604431101;0;1
88490;Республика Бурятия;Джидинский район;Белоозерск;с;1002;226;50.39.00;105.42.25;50.65;105.706944444444;81612410101;0;1
88492;Московская область;Щёлковский;Долгое Ледово;д;839;96;55.51.17;037.58.27;55.8547222222222;37.9741666666667;46788000201;1;0
88508;Республика Дагестан;Кизлярский район;Большой Бредихин;с;1840;569;43.53.51;046.51.07;43.8975;46.8519444444444;82627420101;1;0
88509;Ставропольский край;Андроповский район;Новый Янкуль;п;1300;262;44.46.42;042.30.45;44.7783333333333;42.5125;7632414101;0;1
88514;Смоленская область;Гагаринский район;Ашково;д;535;98;55.35.53;034.58.58;55.5980555555556;34.9827777777778;66608416105;0;1
88524;Республика Башкортостан;Архангельский;Тереклы;д;646;125;54.25.48;056.57.31;54.43;56.9586111111111;80603416126;0;1
88535;Пермский край;Соликамск;Соликамск;г;94628;20461;59.38.54;056.46.16;59.6483333333333;56.7711111111111;57730000001;1;0
88537;Ростовская область;Орловский;Широкий;х;501;65;46.57.06;042.13.49;46.9516666666667;42.2302777777778;60642443151;0;1
88544;Пермский край;Суксунский район;Ключи;с;1583;428;57.01.08;057.24.48;57.0188888888889;57.4133333333333;57731000126;0;1
88547;Республика Дагестан;Кайтагский район;Ахмедкент;с;1304;370;42.07.10;047.48.37;42.1194444444444;47.8102777777778;82623410101;0;1
88578;Рязанская область;Клепиковский район;Оськино;д;671;109;55.08.59;040.19.47;55.1497222222222;40.3297222222222;61610472101;0;1
88591;Республика Ингушетия;Сунженский район;Алхасты;с/п;4552;1462;43.10.58;044.59.40;43.1827777777778;44.9944444444444;26610420101;0;1
88596;Краснодарский край;Усть-Лабинский район;Восточная;ст-ца;2027;424;45.22.05;039.46.31;45.3680555555556;39.7752777777778;3657410101;0;1
88601;Кемеровская область;Таштагольский район;Таштагол;г;23751;6664;52.45.34;087.50.52;52.7594444444444;87.8477777777778;32627101001;1;0
